,cent,group
A1WX42M589VAMQ,0.00030251045135305777,typical_customer
A1WYKIIR1YN0CY,0.00021503036246238753,typical_customer
A1X1ASMQZESS3Q,0.0,typical_customer
A1X1KB1LVPMTHO,0.0007716272520843373,gray_sheep
A1X2200VP4P4U3,0.0007893734105268884,gray_sheep
A1X2B7H1P11DXH,8.731100198665164e-05,typical_customer
A1X2LENOF84LCQ,0.00010542863452859129,typical_customer
A1X3ESYZ79H59E,5.9741500032883686e-05,typical_customer
A1X6ASXO8F7A9E,0.0,typical_customer
A1X6PXS7441VS5,3.838268768833584e-05,typical_customer
A1X7TX6H43L9K2,5.768809755658739e-05,typical_customer
A1XAPRM0OO15SO,0.00047507959853346297,typical_customer
A1XCSAX4BRT89Y,0.0002730577483077155,typical_customer
A1XDQFM10Q1SMK,0.001103089248777622,gray_sheep
A1XE7YK8O300KM,1.859111335636196e-05,typical_customer
A1XEVVV9HTUH05,0.00010452203417256525,typical_customer
A1XEZIHQIUAOR1,0.00014986718261661273,typical_customer
A1XGSMXS6SEL77,1.527534713261144e-05,cold_start
A1XIFNB0XAMPOZ,0.0001532860279529643,typical_customer
A1XIKDML1YO1WU,0.0,typical_customer
A1XIRB17MOLXPB,0.00023270213650691165,typical_customer
A1XJOSJN6FHFO0,0.0001253581545847296,typical_customer
A1XKUR7RPQ00GN,0.0,typical_customer
A1XNZ7PCE45KK7,6.860269330512813e-06,typical_customer
A1XOLUZP18WVE6,1.3228361106328866e-05,cold_start
A1XQOAMM9F7LGP,2.5568208438977975e-05,cold_start
A1XQOQ0GWJP1X6,0.0,typical_customer
A1XR58IRKP3HEZ,1.7088595742639857e-05,typical_customer
A1XSSG2IQL1023,0.0007763802573237217,gray_sheep
A1XTUTWLWW4EIA,0.00020542791100687294,typical_customer
A1XURL0P01JA50,1.8022937329162154e-05,cold_start
A1XVF5DU3N05OM,2.8239788972433154e-05,typical_customer
A1XYATUTPV7MN9,0.0003052569662989789,typical_customer
A1XZEKTEJFZ3O6,0.0,typical_customer
A1XZPFZA4CMT82,0.00011794300738735545,typical_customer
A1Y39RECFXEGNL,1.6208645876514893e-07,cold_start
A1Y39T2CT36YL0,0.00017429041886912617,typical_customer
A1Y64EPRAH20CX,5.021966887192043e-05,cold_start
A1Y7C52533BA2H,0.000499695286372961,typical_customer
A1Y7P7UU6XH1Z5,0.0011875558582001306,gray_sheep
A1YAHF2E2MWR4P,0.0,typical_customer
A1YCV76MUFESR1,5.4469157917796545e-05,typical_customer
A1YGDHN09USR72,0.000275498598252047,typical_customer
A1YH6DMZOS59A2,0.0003479461379158106,typical_customer
A1YIPEY7HX73S7,0.00017755226587478476,typical_customer
A1YK1JZXIIMNZK,5.936514410927679e-05,typical_customer
A1YLOROSPAULRJ,0.0010912429906676077,gray_sheep
A1YLRQL1XZBKCS,1.0529317991274113e-06,typical_customer
A1YMXGQQT7YWMN,0.0005521114423959494,typical_customer
A1YNLNPKDTFH5T,6.90182614423508e-05,typical_customer
A1YOGC8UF2RCHC,8.65922657516511e-05,typical_customer
A1YOLYHGL6G9XB,1.8647655254261926e-06,typical_customer
A1YOWWJOPO6HUO,4.4856304114196776e-05,typical_customer
A1YPT5II83LY3I,0.0011085290308221435,gray_sheep
A1YUL9PCJR3JTY,4.55584694158397e-05,cold_start
A1YVJ2CLK0L2WR,0.0003245347471817074,typical_customer
A1YVUUHT093E0K,0.01094094341600711,gray_sheep
A1YX6S4I5GG5VK,0.000390979028229756,typical_customer
A1YY53NQXFKMRN,0.0007505155439891819,gray_sheep
A1Z008CD2RW2W5,5.463711404538987e-05,typical_customer
A1Z5AB1CVT1DOU,0.0003034274368953705,typical_customer
A1Z6LEOOIN1ISV,6.665795110806482e-05,typical_customer
A1ZAUB7IKXDVKG,6.490663785084428e-05,typical_customer
A1ZBJ03O1D78CS,0.00024760010068286987,typical_customer
A1ZCSSCAGBCD49,4.158250144419504e-05,typical_customer
A1ZCYC0RHTRMZF,3.402905259127112e-05,typical_customer
A1ZEAKUA45EEBK,0.0007544592170542139,gray_sheep
A1ZEJOWDQ3YD43,0.00018152924911077751,typical_customer
A1ZENB34HH2EIM,0.00017703811853891932,typical_customer
A1ZGHA3IJV01BK,1.0468273673388144e-05,typical_customer
A1ZH5ULI4SBO48,0.0002451628469055444,typical_customer
A1ZHN4UGF3T55Z,0.0003063044639642885,typical_customer
A1ZJGTGZU816H3,0.0002849557677571219,typical_customer
A1ZK5LC434CIYJ,0.002783625722341287,gray_sheep
A1ZKGSDVP057L9,0.0076850275159823745,gray_sheep
A1ZKZQPKU77Y62,2.1767404268170023e-05,cold_start
A1ZN9DE9VQXB6V,0.0,typical_customer
A1ZNCMFIECPTVT,8.153701711742934e-05,typical_customer
A1ZNYZ2SM5D3HE,5.461567132369974e-05,typical_customer
A1ZO9D554VQO9F,0.00017434981493127353,typical_customer
A1ZPY91VE3IDN1,0.00048547080385470676,typical_customer
A1ZQKZ1K54USYJ,0.0,typical_customer
A1ZRD3WNHP8O3T,0.0008288563321948957,gray_sheep
A1ZV5SF171FFMK,0.00018282969268800477,typical_customer
A1ZVMTIRYZQDL4,6.898768166757395e-05,typical_customer
A1ZW2CNW69Z0VF,7.409165907265255e-05,cold_start
A1ZWG3ETGDJIR5,3.359423616828283e-05,typical_customer
A1ZYG2KYW3Q107,0.0,typical_customer
A1ZZEEBIQLXM34,0.0003795546350257109,typical_customer
A1ZZR25X0CNOJX,3.16371961533695e-05,typical_customer
A1ZZSLTEMTV4HD,0.0003731264714801072,typical_customer
A2001U1WVA2ZZF,0.0,typical_customer
A2065HBMYDXJ1S,0.0006009370655641815,typical_customer
A2068BC3ZXAVJQ,0.00010101732055940182,typical_customer
A2086XXFX0M0L4,3.579355397376056e-05,cold_start
A208UDKWBYILO8,1.8734910764328393e-05,cold_start
A209PKR6FIJRI4,0.0,typical_customer
A209XHC20QAYM,8.066578175104098e-05,typical_customer
A20CR5MK7Q8M6Z,4.599903290739352e-05,typical_customer
A20ECIBBYIEXZ2,0.0001553998298489718,typical_customer
A20FBQSSFW1WPX,0.0007592787112521337,gray_sheep
A20GTJ1G6FAGN0,0.00014004264674214953,typical_customer
A20JY8RL920U8H,0.000129674083623105,typical_customer
A20K4RKCF1VOK3,7.801472572999039e-05,typical_customer
A20P7ZVZ36F4IU,4.4070661420954834e-05,typical_customer
A20RNDVGF6IOMQ,0.0,typical_customer
A20RZM43LBZJL1,4.208258280875075e-05,typical_customer
A20V7N5A22F4BM,7.172326962923561e-05,typical_customer
A20VAHDMLHVWG1,0.0005218412020075217,typical_customer
A20VCG18UDO3TL,0.00014395811158836433,typical_customer
A20W9PSUAKDRN1,1.0529317991274113e-06,typical_customer
A20XBV5UO5ZS2S,2.1937480165702362e-05,typical_customer
A210B00WZ0YTQ3,0.0006061485844396355,typical_customer
A210SPRGOOG2D0,1.8098666583283354e-05,typical_customer
A216GVMBM978DE,0.0001854670948186266,typical_customer
A216NSW58Q3SCJ,0.00036124240228370733,typical_customer
A217CC8F7N5717,0.00018602650599031128,typical_customer
A217E9YU9PINU0,9.652686127846583e-05,typical_customer
A217GQ496NNO1C,0.0002142091346829313,typical_customer
A21B8AV7E3MPXE,1.332753477354467e-05,typical_customer
A21B9M2H244JYM,4.670669324892991e-05,cold_start
A21BOTUYRKB30M,2.0379181210463487e-05,typical_customer
A21BQ8UAD3D6VJ,0.0,typical_customer
A21BVL7PKG9BX8,8.549610933945066e-05,typical_customer
A21DO3PPOL66R0,2.2675214284541245e-05,cold_start
A21FWV7IMMPSXP,0.00014691969876503725,typical_customer
A21G4URAAP0EN,0.0002507702949793353,typical_customer
A21I717LTVC1Y,0.00037332487512512733,typical_customer
A21JK1XVN7EDMT,0.0,typical_customer
A21LIZOWUJ152K,0.0013313974193020607,gray_sheep
A21M3YYEERMG3D,2.3518931201378933e-05,typical_customer
A21O6J200QQQ1D,4.589383650128047e-05,typical_customer
A21P8RKP4HRO1W,0.00011367501886728539,typical_customer
A21PC5S0MIM6IX,2.4426295649066684e-05,typical_customer
A21SESEJ8E52B7,3.719833237755448e-05,typical_customer
A21TJVRUHT41X,0.00037887439551019156,typical_customer
A21U4DR8M6I9QN,4.586209717250635e-05,typical_customer
A21UK8IM9C2S29,8.543049714025404e-05,typical_customer
A21V0NROAQL7A8,3.3441108628900106e-05,typical_customer
A21VGNU5959O85,0.0010863708611408298,gray_sheep
A21VLPGCRFH6OF,0.0,typical_customer
A21WBIKZHAHFJE,0.0,typical_customer
A21ZXKN8Q0UYJV,0.0002695662645800422,typical_customer
A221AYJCX6Y5WB,1.0713029123006143e-05,typical_customer
A221FPD86E5O87,0.0,typical_customer
A221I9R7I92ORO,1.035205919600595e-05,typical_customer
A223Y9YQIZWX3Q,0.00040213035581258594,typical_customer
A224KM22RQ5CD4,0.0006654065690115477,typical_customer
A224O69F7AVXDR,0.00020872871810346952,typical_customer
A225OKW47SODNA,0.0014922170711110668,gray_sheep
A225PCLBJLHGEG,0.0,typical_customer
A226VGZWOEBPGL,0.00027869887753583753,typical_customer
A22B13EJTZKCTM,0.00017164740415698019,typical_customer
A22B7FDW1IG1C6,0.00015568749098782966,typical_customer
A22BKY1TAIN2NR,6.701968384820078e-05,typical_customer
A22CI1SZBZTN32,0.0,typical_customer
A22CW0ZHY3NJH8,0.0005220834887037705,typical_customer
A22DAG9I1JESQP,0.0,typical_customer
A22E56DQ8FTP36,3.4754617436254576e-05,typical_customer
A22GY8IOSBB9BG,3.857502839066914e-05,typical_customer
A22HY3D260KUAW,0.00017950090494608877,typical_customer
A22M6JJ3EVP3W7,0.0,typical_customer
A22PHKFFVGZ9X6,9.247318359083174e-05,typical_customer
A22RGEI19Z9AEV,0.0001615710289866354,typical_customer
A22RIIYSPA3EDH,0.0005259109826737022,typical_customer
A22S7D0LP8GRDH,6.683973078129599e-05,typical_customer
A22T6ZBH6C3IY0,4.520077794508796e-05,cold_start
A22YTUDL95N29U,0.000160372019193599,typical_customer
A2318YEO923PC0,0.0001327010707519673,typical_customer
A231LBC8EGPO5L,0.001419909252237808,gray_sheep
A231N07R3IQHW3,6.914637128037823e-05,typical_customer
A231YLXS6IQ441,0.0013577744560622361,gray_sheep
A2349I3TN1EX38,0.00023343641186180972,typical_customer
A234G6UKEMMDCY,0.0004027182183309002,typical_customer
A234X1MVIMPMMC,9.377811158719267e-06,typical_customer
A235NA61RC6YC1,0.00042005220112622355,typical_customer
A236RYWNTAABDC,0.0002319042747642474,typical_customer
A237XY0O6V3UE,0.0017050177761920432,gray_sheep
A23821I9K5RSQI,8.432896591943189e-05,typical_customer
A239ER4X93L28K,0.0012944507644121936,gray_sheep
A239ILDOHMMGUV,0.00011140119694769327,typical_customer
A23AG3Y9IGG0NU,1.603888249470934e-05,typical_customer
A23AH7XNL9GSL1,0.0008141806784565097,gray_sheep
A23DE1MPXJQ7AV,1.9781056700420383e-05,typical_customer
A23EQ805N1FAXW,7.549824476336646e-05,typical_customer
A23GFTVIETX7DS,0.0003720548644702298,typical_customer
A23H193P451P74,0.0,typical_customer
A23IOT68MCMXMP,5.758144501851239e-05,typical_customer
A23IYYD1CN8O86,0.00028339513477589913,typical_customer
A23K3O8L45GCQE,0.0003473819856341309,typical_customer
A23KSLZZ6CQJ7O,0.002311538281723049,gray_sheep
A23KZ0YXN76OSF,2.0958358599084707e-05,typical_customer
A23LRGXH0BTGFZ,0.00028068760343364827,typical_customer
A23LTUON8X4G6,0.0004811771249936685,typical_customer
A23LYYPZPV3W21,2.285400118768092e-05,typical_customer
A23O8T3LNL9YY8,2.5414287863482723e-05,typical_customer
A23OEXX9JTOJZY,7.087340220238621e-05,typical_customer
A23OH5XOPXS6XI,0.00010126203354348722,typical_customer
A23P5BO1UGNIRR,0.0003975625492874591,typical_customer
A23R0SL5M3HLPU,0.0007763802573237217,gray_sheep
A23RQRX7LO7NG8,0.00015403909253445508,typical_customer
A23V3WTYJUJIY8,0.0,typical_customer
A23VNS0WLAYNT9,4.027920910207378e-05,typical_customer
A23VUM4E9BS462,0.0,typical_customer
A23WBMYCXZCXAG,0.0,typical_customer
A23WE733QT4WGJ,0.0007580678114187787,gray_sheep
A23WEMR6HY38W2,8.17874562629591e-05,typical_customer
A240EPDH69W439,0.00021121098944221388,typical_customer
A240FRPD4MEXND,6.389312183789113e-05,typical_customer
A240YCM012LJSO,0.00041979804371050335,typical_customer
A243046YYZXJBI,2.8492013722115726e-05,typical_customer
A243J19UMWOXRS,2.0584096358008207e-05,cold_start
A244CRJ2QSVLZ4,5.366849274956113e-05,typical_customer
A246XB5KJX2204,3.492257063177899e-05,typical_customer
A249DTU0E0PWD5,0.0,typical_customer
A24BBK1NFZPPJS,3.1105569616785795e-05,cold_start
A24D70VHLXXH85,0.0002613886607383119,typical_customer
A24FOVVEIEAIPK,0.00044774626205768025,typical_customer
A24FOXO7AZ7V87,2.709227472503748e-05,typical_customer
A24FY1EBJ7EWLH,0.005602396761129686,gray_sheep
A24FYJF4JCQE2Y,0.0,typical_customer
A24H8BVP88VT3N,0.0001536105580512606,typical_customer
A24IOBGALGOZCB,0.00011233162776440775,typical_customer
A24J358C0ZCFLY,0.00012769558590822942,typical_customer
A24JL1MU8KCRZ2,0.00023655746367043216,typical_customer
A24L28AJZKXALL,0.0008490295292515617,gray_sheep
A24ML2IO9G97EK,1.5659325861573904e-05,cold_start
A24MOMTTDNCXYZ,2.7580328809824234e-05,cold_start
A24O15MYDNLZBE,0.0001022505997817756,typical_customer
A24OG61UCZF55,0.00027233910339446467,typical_customer
A24RCBRDXRXR0Y,0.000305564163312251,typical_customer
A24U6WGBZ4P74W,0.00018953134534890987,typical_customer
A24VYB9EXSWSQI,0.0013590853679987616,gray_sheep
A24X2NYEX5WAS4,6.386729996382327e-05,typical_customer
A24YATZK2JF7IR,2.5536557909587805e-05,typical_customer
A24YNYNC6QJNBN,2.4404820965682214e-05,typical_customer
A24YW6RJPFM7JR,0.0007234485519814201,typical_customer
A24ZMNWTW8AQUR,0.0001392961388451469,typical_customer
A2503LT8PZIHAD,0.0024648662773539875,gray_sheep
A2548ELQMB9QEN,2.4426295649066684e-05,typical_customer
A2555OR8IRB30S,0.0,typical_customer
A255JQANDJW0VN,5.1657976399987064e-05,typical_customer
A257XGMVGITLCT,1.095121578755519e-05,typical_customer
A259HHYBP6ZNJ3,5.041004851778495e-05,typical_customer
A259X6HZ51Q46N,0.0,typical_customer
A25B1VQ8UIH82U,9.032655147624034e-05,typical_customer
A25B8W9VSY0C5Y,9.934225215157832e-05,typical_customer
A25BQ9WBPFU53O,0.0007597451872777104,gray_sheep
A25C5MVVCIYT5D,0.00010067855021570611,typical_customer
A25CGBLRJB6X0S,0.0001132470765507722,typical_customer
A25DU5SGL4D49Q,0.000507884625753674,typical_customer
A25EMUVX5WMVZ1,0.0,typical_customer
A25EOTX5I354I2,5.324377386982907e-05,typical_customer
A25FFEKDGM7F1G,9.0923572376031e-06,typical_customer
A25FJ8W6WCBFEC,9.720864614709508e-05,typical_customer
A25IYL8L9LZNH3,2.043885494074583e-05,typical_customer
A25KKXUQQ0OLWB,7.923444527912735e-05,typical_customer
A25N6AYW8BTYBI,3.597813823243407e-05,cold_start
A25NCR4LJ62EZN,4.058917398173447e-05,typical_customer
A25NT9MZV9RTR7,5.2881921068519636e-05,typical_customer
A25QBCHO0KFT0P,0.0016217512147455166,gray_sheep
A25QIF834WW9GQ,0.00017848981806905826,typical_customer
A25QK5VBRFEQIN,0.00041953608642583527,typical_customer
A25RVSK1RSVC48,0.00015982939282737537,typical_customer
A25SLTMFZ9FT7U,6.31162719995088e-05,typical_customer
A25SZV39AG8LUQ,0.00017705228421505852,typical_customer
A25TNBMJ4ZO7RD,0.00010866515260343459,typical_customer
A25VWCCTZQ446,9.935350449566188e-05,typical_customer
A260H97AT6A5LE,0.0009335189449193568,gray_sheep
A260QLS8Z33KCQ,0.000248677189237115,typical_customer
A2628GRX57R8KV,1.333375547229719e-06,cold_start
A262UKJTDZOBUV,3.502788296750181e-05,typical_customer
A264B6IZKTH2QU,5.570376253602206e-05,typical_customer
A264H93IURWMJR,6.018269557742026e-05,typical_customer
A265IEMG2K5R4W,0.00019837568006271885,typical_customer
A265TY8TEJ5N8G,0.0,typical_customer
A268WAQS5WNMGJ,1.306230275424734e-05,typical_customer
A26A64X86VL1R4,7.655280771986007e-05,typical_customer
A26AVD5D1SNXIN,0.0,typical_customer
A26AVNPH90LEIL,5.7739563476611986e-05,typical_customer
A26BC445Y8S54S,0.00013017825157639248,typical_customer
A26BU3ZU0R5IPF,0.000281354274993331,typical_customer
A26C062ZW07V2Y,6.04544600672893e-05,typical_customer
A26CPEEWB2WKRE,8.662009715700637e-05,typical_customer
A26CVX8L74IAFS,0.0005861199078876682,typical_customer
A26EOYCIOA6JDV,0.0,typical_customer
A26EPRAF2EX1SZ,2.889773167152249e-05,typical_customer
A26EQ8U96JA92T,0.0004604452964377741,typical_customer
A26EUBG2TMWYFD,0.0,typical_customer
A26FEJTPYJ934F,0.0009831336432995924,gray_sheep
A26JLTTRXIY6OI,9.212134940211792e-05,typical_customer
A26JQI6AC1C588,0.00011855614562189893,typical_customer
A26LD9FQHTM8ZH,9.167629144485983e-05,typical_customer
A26N3O4QO1GD74,0.0,typical_customer
A26R3E15OMP52T,0.0,typical_customer
A26SO3TOT2TLJE,0.00017872458916116146,typical_customer
A26UNIPEVYE9DE,0.00029273723813793526,typical_customer
A26VG3N0GDDHFR,0.00017149862646030005,typical_customer
A26W1STWGZ0V8J,0.00036708483899697855,typical_customer
A26WAE7N3RYJP8,0.0002719731894049861,typical_customer
A26X49ZG08Z1CI,0.0,typical_customer
A2701UXI8QGRHE,1.6252061792138978e-05,typical_customer
A2705TYWNRS495,1.7324388180401375e-05,typical_customer
A274YXKOH9OGW6,0.0,typical_customer
A276HKHAM5VK53,0.0,typical_customer
A276IP2VUGOSIJ,8.259888527911386e-05,typical_customer
A277TO3PKKNYDH,0.00018979853657115874,typical_customer
A279A4Y2N1CQ26,0.00020854401415542172,typical_customer
A27B7NWCYVFAM2,1.0741590117809393e-05,cold_start
A27BN4XUMKEBW6,4.23695352678043e-05,typical_customer
A27BONCJ1HZDIL,1.929017597465341e-06,cold_start
A27CTW0GPEE0AZ,0.00011862902533809105,typical_customer
A27D0VRNOOUNRR,0.0007681596530731773,gray_sheep
A27FB97X0COTAH,0.00015612776443644938,typical_customer
A27FG9YUBFDU2S,0.0006907335303614836,typical_customer
A27FP0S5QH7GNE,0.0007080054723938021,typical_customer
A27FYI2VCJR3MN,9.083209225395202e-05,typical_customer
A27H0T39U3FZB5,5.0846094654083326e-05,typical_customer
A27HMKOCNPOSCK,1.0859517050970504e-05,cold_start
A27JG4ZAJZPCJX,1.838401823461799e-05,typical_customer
A27JPD9Y6H9WQK,0.0003291761406027885,typical_customer
A27L5L6I7OSV5B,0.00011537769773773233,typical_customer
A27MGH8RM9WXT7,0.0,typical_customer
A27O69EB4Q36UV,4.965599732257261e-06,cold_start
A27OOJSY1RH1O6,0.0,typical_customer
A27QHUP69EN6FL,0.00013498892990579533,typical_customer
A27QXQQOLAMRRR,5.8660376334833086e-05,typical_customer
A27R2V3WLS43LP,0.00012776541775420388,typical_customer
A27S0857EIIG8W,5.051382169816685e-05,cold_start
A27SY1GAE815P8,0.00010419069743627865,typical_customer
A27UCU6Y2I6527,0.00039596079331626944,typical_customer
A27V5FYTO651JT,8.224877894423694e-05,typical_customer
A27W7VY46CE1I1,0.0003208439980217543,typical_customer
A27XY27EXTZG28,1.0859517050970504e-05,cold_start
A281NPSIMI1C2R,0.0013610914645025137,gray_sheep
A28508SUMB7EQG,9.789349602993774e-06,cold_start
A28BA1RUNCWUNZ,0.0001339477847933787,typical_customer
A28BR2N16ZMJPT,0.0,typical_customer
A28DNI5SQT1ITZ,0.0,typical_customer
A28EV72THMZRVO,0.00012848312831320976,typical_customer
A28FJ93TJSSQS4,0.00019999746440080228,typical_customer
A28I19Q54MYXGV,0.0001783305319141947,typical_customer
A28I98PKHZZKVB,0.00018257040954895146,typical_customer
A28IBOLVCSQRLQ,0.00236418390288827,gray_sheep
A28N2AWOVO2PB,0.000145125484207153,typical_customer
A28Q9KZGZEDKTZ,9.9773101159319e-05,typical_customer
A28QX31TCIRZF6,3.260460559179378e-05,typical_customer
A28RABVVESBLBL,3.367710881840622e-05,cold_start
A28T94QB6V54GG,5.2638821796647315e-06,cold_start
A28TV838J24262,0.0,typical_customer
A28TWWUAWFVCTR,8.377890715185514e-05,typical_customer
A28W77RPDZK7AZ,0.0002971005554701798,typical_customer
A28WXDXJA1P0MC,0.00021445759711177697,typical_customer
A28YBL28P03P8V,1.4072538793267374e-05,typical_customer
A28ZOSR4X9V3UF,1.7307770074893222e-05,cold_start
A290I412U46JLA,0.0004513048376189396,typical_customer
A299RHMH1M9PIW,0.0002835722923429609,typical_customer
A29AHSM8RDYA2H,0.0002184544620320818,typical_customer
A29ALY2WQXHMQZ,0.00011633522393587213,typical_customer
A29C0Z6BY8HB9H,5.1062647805753986e-05,typical_customer
A29CQ2U389HYOX,0.0002501601306227066,typical_customer
A29D7CG7TLY35O,0.0,typical_customer
A29DQ5N0LMVP3H,0.0,typical_customer
A29E6HV2DT7RCI,0.00027757433443259826,typical_customer
A29EAHK7SP8PIP,0.00034528512702875207,typical_customer
A29H57JOW1ZB1Z,0.0,typical_customer
A29JF6QMVW3XDD,7.492210701760825e-05,typical_customer
A29JV56YIQ9MVT,0.00010303068735536553,typical_customer
A29LA15KO056BT,1.603888249470934e-05,typical_customer
A29M09QBG9TZLP,0.00011378929480695815,typical_customer
A29M9CXOVC4SKI,0.0005978391883407945,typical_customer
A29MA4EBRF6TGH,0.00019748350249143435,typical_customer
A29MN2UX5ZN16S,8.372405937739883e-05,typical_customer
A29P65DEEZIEB0,9.828925613449086e-05,typical_customer
A29P9NU4QNFFZL,0.0002986868643477436,typical_customer
A29Q8R8DW9V6H3,6.382046998011435e-05,typical_customer
A29UK7GM2HXMIE,0.0004922437318812423,typical_customer
A29VG90T649CSU,0.00028058823371450464,typical_customer
A29XI8QYHVHM7B,0.0001863973334602888,typical_customer
A29Y41NL8RA1BP,7.337229359170149e-05,typical_customer
A29ZVXI6OJ87RO,0.0005849527289825521,typical_customer
A2A0D0P69E3MRL,1.1826435523834763e-05,typical_customer
A2A4IIRGAEXUXC,0.0,typical_customer
A2A7FD92SZ4KUK,4.8325004371420844e-05,typical_customer
A2A84ELV7V9NSP,0.0001155424514595725,typical_customer
A2A9YAF0YD42NS,0.0,typical_customer
A2AE75HDESZFN4,1.7065478420844794e-05,typical_customer
A2AEDTLOUU2T8Y,0.0003186850243145636,typical_customer
A2AEHBRCY7G9HE,0.0,typical_customer
A2AF0NOCM71J0B,9.519367880788986e-05,typical_customer
A2AF225HOH0CV0,0.001595885672125867,gray_sheep
A2AGBL998D0FYY,5.1483150443322596e-05,typical_customer
A2AGOAOL5NFEUP,0.0,typical_customer
A2AGQEL3O3S9H6,0.00011155232662448896,typical_customer
A2AGVV84CZKSNT,0.0002502671471724177,typical_customer
A2ANNQ7WTLZUD7,0.00011814336465647282,typical_customer
A2AOYMFCNYW14S,0.00016345372426420726,typical_customer
A2AOZQ3WTNVVOK,0.0002516772798939496,typical_customer
A2ATHY1VLNANIL,0.0,typical_customer
A2AV75AK7M1DMW,0.0,typical_customer
A2AVE8Q0EXDFAE,3.393351081146812e-05,typical_customer
A2AVMDTFW79N2N,0.0,cold_start
A2AVMEB8PQOTTE,3.5955312241549894e-05,typical_customer
A2AXSSH3OF06GS,2.589449190830585e-05,cold_start
A2B04GUVF48WU,3.76548564091776e-05,typical_customer
A2B3A8NQIHITO8,1.5367361529698364e-05,typical_customer
A2B7DW8XZMRMN0,5.0543875288203706e-05,typical_customer
A2B7VGVN59XJUM,0.0,typical_customer
A2B7XFLCD0N7I1,7.616035974201805e-06,cold_start
A2B8GXSCB1R05T,0.0006002040031089761,typical_customer
A2B9G3FN56R86G,0.00015854372416831484,typical_customer
A2BAAKZHSUGCDP,8.361214044951303e-05,typical_customer
A2BCCIUEWF210O,0.0012098883484742522,gray_sheep
A2BH04B9G9LOYA,0.00012247638506934915,typical_customer
A2BH950K3IQ0UQ,8.035467148357116e-05,typical_customer
A2BHOZILR7SY9,0.0007962166146676784,gray_sheep
A2BILUPJR1QK94,4.6501918307459684e-05,typical_customer
A2BJXOROYN18WY,0.0012525140990503867,gray_sheep
A2BKLHVB230M1X,0.0,typical_customer
A2BLA13SDC5T4,0.00010216416544337384,typical_customer
A2BLBDFMVKAAK,8.233729658749226e-05,typical_customer
A2BPHU52JE21J3,7.512399107230196e-06,cold_start
A2BQWD54CXBX6R,0.0006944695839369782,typical_customer
A2BR8ACW3AVWVA,0.00012042968794996481,typical_customer
A2BRTCOIW7TDYK,0.0,typical_customer
A2BS9MY35UH0LK,0.000837242432553064,gray_sheep
A2BU0OBCKFDUKE,0.0004923691042647038,typical_customer
A2BUAZW75V85QO,0.0,typical_customer
A2BV5EZKDX8OA2,0.0009265161818496745,gray_sheep
A2BVNVJOFXGZUB,1.3553796376125032e-05,typical_customer
A2BYZFC6T5MINP,6.632998541139557e-05,typical_customer
A2BZ7MYTSNYMEW,0.00014187109387638687,typical_customer
A2C27IQUH9N1Z,4.3983561669643116e-05,typical_customer
A2C3QA2V3O2EB3,8.95390236942071e-06,typical_customer
A2C53KWA8VVBM4,4.4542545334207914e-05,typical_customer
A2C87W3P7PGG2Y,0.0,typical_customer
A2C8N6W0XPYJB0,7.745775995568466e-05,cold_start
A2CA0CFUZS89OG,0.00021279489382023948,typical_customer
A2CAF6DVZOHMHG,9.108861908448514e-05,typical_customer
A2CB5CJZKISZXI,0.0,typical_customer
A2CBIGEQKMTZ4O,0.0,typical_customer
A2CF66KIQ3RKX3,0.00033006952998006895,typical_customer
A2CGIR426NCD3U,0.00015110763537982177,typical_customer
A2CGZJXBGSBI0R,0.0,typical_customer
A2CISZ4JLKQRJA,0.00012133542375497802,typical_customer
A2CJLDPPANU020,0.00014756367079448026,typical_customer
A2CJNSXZYMA4Y8,0.0008752977397996137,gray_sheep
A2CLF0H9PUZ96X,9.392626435024716e-05,typical_customer
A2CNGARED6OWWU,2.303098762220835e-05,typical_customer
A2CPM6AEJHVNKL,1.3625896942890633e-05,typical_customer
A2CRHEUW1ATJ65,0.0,cold_start
A2CRIQOX1SYA3I,0.00011902104658969995,typical_customer
A2CS1R0PUQHVH0,2.9822897122384573e-06,cold_start
A2CSJAVTPSLFS6,2.6695207631020786e-05,typical_customer
A2CUWCJHUPGL9W,0.0001074828962763892,typical_customer
A2CWIYIETNBAK3,1.3460499944701347e-05,typical_customer
A2CY5UPGEPR12F,0.0,typical_customer
A2CYROCBFE8MYP,0.0003041981672837946,typical_customer
A2CZ98V784SRJ0,0.0005813806229336989,typical_customer
A2CZPM110DW516,1.87657044656168e-05,typical_customer
A2D1258ES6QOQL,0.0,typical_customer
A2D281TRH0IUBL,0.0001148468396677204,typical_customer
A2D2JE8JC3VNW2,0.0009696569030352208,gray_sheep
A2D2XKSXEG3O7F,0.0006914416476982972,typical_customer
A2D4FQHV506EPB,0.0004328525375619496,typical_customer
A2D6BBQ6HFAANH,0.0,typical_customer
A2D92SFTNPSM97,6.408987256211294e-05,typical_customer
A2D97LA92PXTNH,0.0,typical_customer
A2D9VVQFYQHMUU,0.0,typical_customer
A2DIYQC8MNVYUB,5.164889917104678e-06,cold_start
A2DP8076RMUZT1,5.754801918306534e-05,typical_customer
A2DQGD2M6EZRS6,3.145104134743723e-05,typical_customer
A2DQVM07J28BKM,8.619922861001645e-05,typical_customer
A2DT9P6XQW3T39,9.382464016781589e-07,typical_customer
A2DUS24FBC9FH5,3.952016950198888e-05,typical_customer
